"Date","Price","Open","High","Low","Vol.","Change %"
"May 22, 2009","334.00","338.00","351.00","325.65","20.63M","-2.47%"
"May 21, 2009","342.45","354.00","367.70","337.45","20.55M","-3.19%"
"May 20, 2009","353.75","374.40","380.00","349.50","27.74M","-7.04%"
"May 19, 2009","380.55","330.50","421.70","305.00","57.11M","17.95%"
"May 18, 2009","322.65","309.00","335.45","290.00","130.57K","25.03%"
"May 15, 2009","258.05","254.00","264.90","251.60","24.07M","3.18%"
"May 14, 2009","250.10","220.00","252.25","220.00","24.55M","6.52%"
"May 13, 2009","234.80","190.55","255.80","190.55","27.28M","-0.57%"
"May 12, 2009","236.15","228.10","239.00","220.75","17.63M","3.53%"
"May 11, 2009","228.10","243.00","244.80","226.10","12.40M","-5.22%"
"May 08, 2009","240.65","244.50","252.00","235.65","17.23M","-1.82%"
"May 07, 2009","245.10","249.70","255.90","241.00","29.02M","0.04%"
"May 06, 2009","245.00","263.80","269.50","240.05","24.94M","-5.97%"
"May 05, 2009","260.55","234.00","265.40","232.00","27.80M","11.66%"
"May 04, 2009","233.35","234.00","241.80","225.00","19.98M","1.35%"
"Apr 29, 2009","230.25","223.55","235.70","223.55","11.94M","2.68%"
"Apr 28, 2009","224.25","244.00","247.70","222.10","12.51M","-8.17%"
"Apr 27, 2009","244.20","237.00","251.95","228.00","15.31M","0.66%"
"Apr 24, 2009","242.60","239.70","248.80","232.40","19.00M","1.91%"
"Apr 23, 2009","238.05","228.25","240.70","222.40","13.79M","4.98%"
"Apr 22, 2009","226.75","239.10","245.80","223.70","16.13M","-4.51%"
"Apr 21, 2009","237.45","217.00","243.40","216.00","18.30M","3.13%"
"Apr 20, 2009","230.25","230.95","240.00","224.15","13.70M","0.28%"
"Apr 17, 2009","229.60","234.80","252.50","225.50","18.29M","-3.06%"
"Apr 16, 2009","236.85","258.00","276.80","226.75","24.62M","-7.82%"
"Apr 15, 2009","256.95","230.00","264.90","224.05","24.95M","9.41%"
"Apr 13, 2009","234.85","225.25","238.35","222.10","14.39M","5.48%"
"Apr 09, 2009","222.65","219.80","225.00","210.00","20.05M","5.17%"
"Apr 08, 2009","211.70","204.90","213.45","189.10","20.91M","1.12%"
"Apr 06, 2009","209.35","208.00","227.00","206.30","16.93M","3.36%"
"Apr 02, 2009","202.55","184.70","208.80","180.00","22.22M","14.37%"
"Apr 01, 2009","177.10","167.30","178.40","165.05","12.80M","5.86%"
"Mar 31, 2009","167.30","168.00","171.85","160.30","13.90M","1.09%"
"Mar 30, 2009","165.50","178.00","179.70","163.30","9.03M","-9.46%"
"Mar 27, 2009","182.80","176.00","187.00","173.60","16.26M","3.66%"
"Mar 26, 2009","176.35","180.95","183.40","171.30","19.12M","-0.17%"
"Mar 25, 2009","176.65","165.95","178.50","164.30","19.12M","6.22%"
"Mar 24, 2009","166.30","168.00","178.60","162.65","17.46M","-0.21%"
"Mar 23, 2009","166.65","174.80","175.20","163.25","12.62M","-2.83%"
"Mar 20, 2009","171.50","172.55","175.00","165.55","10.58M","-1.44%"
"Mar 19, 2009","174.00","174.00","177.50","169.05","12.60M","0.99%"
"Mar 18, 2009","172.30","162.00","176.35","161.00","21.47M","8.36%"
"Mar 17, 2009","159.00","161.40","165.85","155.35","12.57M","-1.82%"
"Mar 16, 2009","161.95","152.00","163.90","152.00","14.06M","6.09%"
"Mar 13, 2009","152.65","140.15","153.45","138.45","16.87M","11.71%"
"Mar 12, 2009","136.65","144.00","144.00","135.40","6.65M","-1.51%"
"Mar 09, 2009","138.75","142.90","145.85","136.50","6.85M","-4.84%"
"Mar 06, 2009","145.80","140.00","148.70","134.00","5.26M","-0.72%"
"Mar 05, 2009","146.85","149.00","152.00","142.10","8.42M","-0.54%"
"Mar 04, 2009","147.65","150.10","151.00","146.50","6.39M","-0.47%"
"Mar 03, 2009","148.35","149.00","152.40","147.00","8.01M","-0.44%"
"Mar 02, 2009","149.00","148.80","151.85","144.00","9.12M","-1.97%"
"Feb 27, 2009","152.00","155.10","155.10","150.10","8.67M","-2.69%"
"Feb 26, 2009","156.20","154.00","158.00","146.20","21.11M","0.90%"
"Feb 25, 2009","154.80","160.50","162.70","153.25","19.31M","-2.12%"
"Feb 24, 2009","158.15","144.25","159.55","144.25","18.24M","2.13%"
"Feb 20, 2009","154.85","153.30","159.25","147.75","13.97M","-0.74%"
"Feb 19, 2009","156.00","160.00","162.90","154.10","15.10M","-1.73%"
"Feb 18, 2009","158.75","147.70","161.00","141.00","21.89M","7.08%"
"Feb 17, 2009","148.25","153.50","153.50","144.15","12.44M","-5.36%"
"Feb 16, 2009","156.65","178.70","178.70","150.50","24.98M","-2.43%"
"Feb 13, 2009","160.55","157.85","162.25","155.25","12.56M","2.52%"
"Feb 12, 2009","156.60","149.80","160.50","146.35","18.57M","3.61%"
"Feb 11, 2009","151.15","143.50","153.65","143.50","14.99M","-0.95%"
"Feb 10, 2009","152.60","141.00","154.45","140.00","24.05M","9.04%"
"Feb 09, 2009","139.95","138.00","142.00","137.00","10.54M","1.45%"
"Feb 06, 2009","137.95","141.10","146.80","135.50","15.81M","-1.46%"
"Feb 05, 2009","140.00","142.00","142.00","131.10","15.57M","0.39%"
"Feb 04, 2009","139.45","135.00","141.90","124.05","29.31M","4.97%"
"Feb 03, 2009","132.85","155.00","158.90","131.50","35.52M","-13.17%"
"Feb 02, 2009","153.00","167.70","167.70","142.15","22.90M","-13.88%"
"Jan 30, 2009","177.65","161.65","179.50","156.00","15.47M","8.29%"
"Jan 29, 2009","164.05","180.00","185.80","161.00","15.63M","-7.55%"
"Jan 28, 2009","177.45","166.75","180.00","163.00","12.74M","6.58%"
"Jan 27, 2009","166.50","160.00","169.80","159.10","8.36M","3.22%"
"Jan 23, 2009","161.30","163.00","167.50","156.75","11.11M","-1.74%"
"Jan 22, 2009","164.15","182.00","186.00","156.25","14.44M","-9.48%"
"Jan 21, 2009","181.35","186.45","186.80","179.20","5.39M","-3.90%"
"Jan 20, 2009","188.70","190.10","191.80","182.10","7.70M","-3.31%"
"Jan 19, 2009","195.15","197.60","199.70","187.00","11.57M","-0.20%"
"Jan 16, 2009","195.55","204.00","208.00","184.30","12.51M","-3.29%"
"Jan 15, 2009","202.20","200.00","205.00","193.25","9.04M","-4.80%"
"Jan 14, 2009","212.40","209.00","215.70","205.55","8.46M","3.38%"
"Jan 13, 2009","205.45","202.00","215.70","193.00","13.81M","0.34%"
"Jan 12, 2009","204.75","201.30","218.90","191.10","21.92M","-5.36%"
"Jan 09, 2009","216.35","225.50","232.80","144.00","42.58M","-7.48%"
"Jan 07, 2009","233.85","279.00","282.50","230.55","13.79M","-16.03%"
"Jan 06, 2009","278.50","291.50","295.50","271.25","13.30M","-5.90%"
"Jan 05, 2009","295.95","305.50","311.50","292.30","13.55M","-1.53%"
"Jan 02, 2009","300.55","297.65","308.35","292.10","12.07M","3.02%"
"Jan 01, 2009","291.75","279.85","293.00","279.85","6.74M","3.40%"
"Dec 31, 2008","282.15","287.65","293.00","278.00","11.03M","-1.10%"
"Dec 30, 2008","285.30","283.00","289.40","274.10","11.75M","3.24%"
"Dec 29, 2008","276.35","272.00","280.80","260.25","15.03M","0.33%"
"Dec 26, 2008","275.45","285.00","303.70","273.15","13.35M","-6.60%"
"Dec 24, 2008","294.90","301.00","303.80","286.65","11.98M","-2.29%"
"Dec 23, 2008","301.80","310.00","316.70","297.40","16.16M","-4.66%"
"Dec 22, 2008","316.55","311.25","326.00","303.40","18.83M","2.81%"
"Dec 19, 2008","307.90","274.00","314.70","274.00","24.31M","10.99%"
"Dec 18, 2008","277.40","250.00","280.60","239.00","18.47M","9.43%"
"Dec 17, 2008","253.50","283.00","283.00","251.45","10.46M","-8.22%"
"Dec 16, 2008","276.20","276.35","283.85","268.25","12.24M","-1.66%"
"Dec 15, 2008","280.85","280.00","293.45","277.10","15.49M","1.34%"
"Dec 12, 2008","277.15","246.65","285.00","237.10","19.40M","8.54%"
"Dec 11, 2008","255.35","265.00","270.00","243.30","22.91M","-2.87%"
"Dec 10, 2008","262.90","227.25","288.05","225.00","26.20M","18.66%"
"Dec 08, 2008","221.55","205.25","227.40","205.25","20.19M","8.90%"
"Dec 05, 2008","203.45","213.90","221.45","200.30","15.54M","-4.68%"
"Dec 04, 2008","213.45","195.20","216.45","190.60","16.15M","11.20%"
"Dec 03, 2008","191.95","186.80","194.70","176.00","17.85M","5.50%"
"Dec 02, 2008","181.95","167.10","184.90","167.10","13.57M","1.82%"
"Dec 01, 2008","178.70","200.00","207.45","175.10","12.19M","-9.93%"
"Nov 28, 2008","198.40","205.00","205.00","190.05","9.88M","-0.05%"
"Nov 26, 2008","198.50","190.00","199.60","185.20","10.16M","5.47%"
"Nov 25, 2008","188.20","194.65","199.75","185.00","11.78M","-1.44%"
"Nov 24, 2008","190.95","198.95","202.00","184.35","8.91M","-3.68%"
"Nov 21, 2008","198.25","203.00","215.00","180.00","17.67M","-3.41%"
"Nov 20, 2008","205.25","215.00","219.70","201.50","7.58M","-8.96%"
"Nov 19, 2008","225.45","220.00","241.90","218.00","8.66M","0.51%"
"Nov 18, 2008","224.30","230.00","234.70","219.15","8.11M","-3.53%"
"Nov 17, 2008","232.50","240.00","249.90","217.50","8.84M","-3.71%"
"Nov 14, 2008","241.45","262.00","269.50","233.60","8.54M","-1.41%"
"Nov 12, 2008","244.90","263.20","266.00","238.35","9.20M","-8.82%"
"Nov 11, 2008","268.60","289.00","292.00","265.10","6.71M","-10.14%"
"Nov 10, 2008","298.90","286.00","301.35","277.40","8.55M","6.52%"
"Nov 07, 2008","280.60","269.00","286.80","261.20","8.92M","3.09%"
"Nov 06, 2008","272.20","247.50","292.40","241.50","13.36M","2.47%"
"Nov 05, 2008","265.65","303.00","309.80","260.20","11.79M","-8.32%"
"Nov 04, 2008","289.75","253.00","300.00","241.00","10.74M","14.41%"
"Nov 03, 2008","253.25","236.00","257.40","227.85","7.23M","15.11%"
"Oct 31, 2008","220.00","200.00","225.70","200.00","6.57M","8.59%"
"Oct 29, 2008","202.60","222.00","230.50","199.30","9.16M","-7.00%"
"Oct 28, 2008","217.85","210.00","221.35","205.00","1.80M","9.97%"
"Oct 27, 2008","198.10","195.00","213.10","154.10","11.37M","-3.18%"
"Oct 24, 2008","204.60","263.00","263.70","194.00","6.82M","-23.67%"
"Oct 23, 2008","268.05","265.00","278.00","256.00","5.62M","-1.42%"
"Oct 22, 2008","271.90","282.00","285.90","270.15","4.89M","-5.05%"
"Oct 21, 2008","286.35","290.00","292.50","274.35","6.70M","5.02%"
"Oct 20, 2008","272.65","297.00","305.00","266.65","8.19M","-6.59%"
"Oct 17, 2008","291.90","323.35","335.60","285.00","7.83M","-10.17%"
"Oct 16, 2008","324.95","283.25","354.70","278.80","8.72M","8.03%"
"Oct 15, 2008","300.80","305.00","310.80","297.10","4.41M","-3.33%"
"Oct 14, 2008","311.15","311.05","329.90","303.25","6.63M","2.93%"
"Oct 13, 2008","302.30","284.80","307.55","284.80","6.87M","7.24%"
"Oct 10, 2008","281.90","288.80","305.60","279.15","9.24M","-8.73%"
"Oct 08, 2008","308.85","287.20","315.00","279.10","6.82M","1.88%"
"Oct 07, 2008","303.15","305.00","318.80","291.65","8.18M","0.56%"
"Oct 06, 2008","301.45","329.80","333.00","297.40","7.43M","-10.38%"
"Oct 03, 2008","336.35","342.00","349.70","332.30","5.72M","-2.59%"
"Oct 01, 2008","345.30","354.95","364.95","342.25","6.77M","-2.08%"
"Sep 30, 2008","352.65","349.80","367.90","325.00","10.29M","0.66%"
"Sep 29, 2008","350.35","365.00","371.70","329.00","7.74M","-5.22%"
"Sep 26, 2008","369.65","387.00","388.50","368.00","3.87M","-5.04%"
"Sep 25, 2008","389.25","404.00","404.00","385.70","7.86M","-2.77%"
"Sep 24, 2008","400.35","386.05","411.40","386.05","7.55M","1.43%"
"Sep 23, 2008","394.70","408.00","408.50","390.65","7.89M","-6.30%"
"Sep 22, 2008","421.25","431.05","441.00","412.00","5.85M","-1.23%"
"Sep 19, 2008","426.50","406.65","439.00","406.65","9.19M","7.73%"
"Sep 18, 2008","395.90","399.50","404.95","366.00","8.73M","-3.25%"
"Sep 17, 2008","409.20","427.95","435.90","405.00","4.85M","-3.24%"
"Sep 16, 2008","422.90","422.00","428.70","400.00","7.49M","-2.37%"
"Sep 15, 2008","433.15","454.05","454.70","422.00","5.84M","-7.14%"
"Sep 12, 2008","466.45","490.75","498.00","461.05","6.16M","-3.81%"
"Sep 11, 2008","484.95","493.00","496.00","478.30","4.43M","-3.35%"
"Sep 10, 2008","501.75","499.00","512.80","496.00","4.00M","-0.17%"
"Sep 09, 2008","502.60","508.80","509.00","499.25","3.98M","-1.90%"
"Sep 08, 2008","512.35","510.00","524.00","510.00","3.64M","3.68%"
"Sep 05, 2008","494.15","505.30","515.50","491.40","4.93M","-5.53%"
"Sep 04, 2008","523.05","522.50","531.50","506.25","4.99M","-1.35%"
"Sep 02, 2008","530.20","496.10","546.05","490.80","6.18M","7.32%"
"Sep 01, 2008","494.05","482.20","495.80","476.00","2.29M","0.19%"
"Aug 29, 2008","493.10","481.60","498.00","475.00","4.54M","5.03%"
"Aug 28, 2008","469.50","477.70","484.90","460.40","5.42M","-1.95%"
"Aug 27, 2008","478.85","499.95","509.85","474.50","3.13M","-3.86%"
"Aug 26, 2008","498.05","481.10","502.00","472.65","2.27M","0.58%"
"Aug 25, 2008","495.20","497.45","506.75","492.00","2.17M","2.12%"
"Aug 22, 2008","484.90","486.95","489.40","471.20","3.61M","0.65%"
"Aug 21, 2008","481.75","500.00","507.00","480.05","2.85M","-5.63%"
"Aug 20, 2008","510.50","513.00","515.00","503.00","2.23M","1.93%"
"Aug 19, 2008","500.85","495.00","505.00","488.10","3.10M","0.14%"
"Aug 18, 2008","500.15","500.05","509.00","486.40","3.25M","0.03%"
"Aug 14, 2008","500.00","550.00","550.00","498.00","5.89M","-8.80%"
"Aug 13, 2008","548.25","558.00","563.90","545.30","3.55M","-3.32%"
"Aug 12, 2008","567.10","571.50","576.00","556.25","3.61M","-0.29%"
"Aug 11, 2008","568.75","579.90","579.90","556.00","3.22M","3.46%"
"Aug 08, 2008","549.75","520.00","559.00","520.00","4.06M","-1.30%"
"Aug 07, 2008","557.00","540.00","563.00","535.00","5.39M","2.18%"
"Aug 06, 2008","545.10","560.00","573.00","541.10","6.22M","-1.27%"
"Aug 05, 2008","552.10","510.00","564.70","502.00","7.99M","7.27%"
"Aug 04, 2008","514.70","505.00","524.00","501.00","4.89M","-1.05%"
"Aug 01, 2008","520.15","494.00","525.00","450.60","6.88M","1.69%"
"Jul 31, 2008","511.50","490.05","519.50","490.05","6.35M","4.46%"
"Jul 30, 2008","489.65","480.05","497.45","476.00","4.38M","3.74%"
"Jul 29, 2008","472.00","495.00","495.00","465.00","5.14M","-5.50%"
"Jul 28, 2008","499.45","485.00","508.90","484.00","3.73M","2.03%"
"Jul 25, 2008","489.50","490.00","506.85","485.00","4.68M","-3.59%"
"Jul 24, 2008","507.75","504.70","518.90","492.80","5.78M","2.47%"
"Jul 23, 2008","495.50","462.55","502.00","462.55","5.32M","9.15%"
"Jul 22, 2008","453.95","454.95","470.00","447.80","4.64M","-2.16%"
"Jul 21, 2008","463.95","461.15","467.00","442.10","3.32M","0.65%"
"Jul 18, 2008","460.95","448.00","469.90","416.65","6.50M","7.16%"
"Jul 17, 2008","430.15","401.00","444.00","401.00","5.80M","9.34%"
"Jul 16, 2008","393.40","430.00","439.00","385.35","5.50M","-7.94%"
"Jul 15, 2008","427.35","445.00","449.40","424.25","2.84M","-6.49%"
"Jul 14, 2008","457.00","450.00","464.80","438.50","3.69M","0.95%"
"Jul 11, 2008","452.70","474.80","474.80","447.50","5.37M","-1.58%"
"Jul 10, 2008","459.95","449.00","474.70","440.00","10.01M","2.14%"
"Jul 09, 2008","450.30","439.00","457.70","437.00","5.92M","4.82%"
"Jul 08, 2008","429.60","415.00","434.75","401.00","6.12M","0.90%"
"Jul 07, 2008","425.75","428.80","435.00","418.20","5.28M","2.48%"
"Jul 04, 2008","415.45","382.00","424.85","377.10","10.38M","8.52%"
"Jul 03, 2008","382.85","423.00","429.00","375.00","8.57M","-9.59%"
"Jul 02, 2008","423.45","365.85","439.00","350.00","10.50M","14.73%"
"Jul 01, 2008","369.10","382.55","398.00","362.15","3.59M","-6.89%"
"Jun 30, 2008","396.40","412.00","427.90","389.00","3.78M","-6.75%"
"Jun 27, 2008","425.10","434.00","441.00","418.05","3.67M","-5.91%"
"Jun 26, 2008","451.80","458.70","463.00","441.10","6.31M","-1.54%"
"Jun 25, 2008","458.85","428.70","468.00","422.40","5.83M","4.30%"
"Jun 24, 2008","439.95","441.15","456.80","432.00","2.96M","-1.31%"
"Jun 23, 2008","445.80","469.40","469.40","440.05","3.37M","-2.41%"
"Jun 20, 2008","456.80","488.50","488.50","452.50","3.69M","-4.27%"
"Jun 19, 2008","477.20","483.15","488.00","475.10","2.90M","-3.13%"
"Jun 18, 2008","492.60","505.00","518.90","490.55","4.01M","-2.96%"
"Jun 17, 2008","507.65","490.00","509.90","488.10","4.01M","3.12%"
"Jun 16, 2008","492.30","500.00","500.00","487.15","3.36M","2.51%"
"Jun 13, 2008","480.25","486.00","501.00","478.15","5.27M","-3.46%"
"Jun 12, 2008","497.45","498.80","503.00","472.30","10.51M","-2.87%"
"Jun 11, 2008","512.15","475.10","522.30","475.10","9.97M","6.70%"
"Jun 10, 2008","480.00","481.00","491.80","470.10","5.37M","-0.19%"
"Jun 09, 2008","480.90","500.00","510.00","473.00","6.95M","-7.23%"
"Jun 06, 2008","518.40","541.65","547.75","515.25","4.63M","-3.81%"
"Jun 05, 2008","538.95","570.00","570.00","521.55","5.15M","-2.73%"
"Jun 04, 2008","554.10","583.90","588.80","550.00","3.28M","-4.90%"
"Jun 03, 2008","582.65","565.00","587.75","550.50","4.78M","2.63%"
"Jun 02, 2008","567.70","593.00","598.00","560.50","3.07M","-3.26%"
"May 30, 2008","586.85","592.25","603.00","583.15","2.83M","-0.17%"
"May 29, 2008","587.85","605.10","609.00","582.25","3.06M","-2.30%"
"May 28, 2008","601.70","605.00","605.00","588.30","2.73M","0.85%"
"May 27, 2008","596.60","605.20","614.90","590.55","3.49M","-0.70%"
"May 26, 2008","600.80","607.00","609.90","595.15","3.14M","-1.35%"
"May 23, 2008","609.00","612.25","626.80","606.10","3.10M","-1.89%"
"May 22, 2008","620.75","620.00","629.55","608.10","3.38M","-1.71%"
"May 21, 2008","631.55","628.10","644.80","618.50","6.71M","-0.82%"
"May 20, 2008","636.75","640.10","649.50","628.00","2.91M","-2.00%"
"May 16, 2008","649.75","644.55","656.80","638.10","4.55M","0.75%"
"May 15, 2008","644.90","625.00","647.00","625.00","3.55M","3.46%"
"May 14, 2008","623.35","601.25","627.80","601.25","2.33M","1.34%"
"May 13, 2008","615.10","630.00","638.85","612.05","4.56M","-1.09%"
"May 12, 2008","621.90","625.00","640.00","607.00","4.17M","-1.39%"
"May 09, 2008","630.65","638.65","656.50","625.40","3.82M","-2.10%"
"May 08, 2008","644.15","644.95","662.00","635.00","4.90M","-1.01%"
"May 07, 2008","650.75","669.80","672.00","644.00","6.52M","-2.61%"
"May 06, 2008","668.20","705.15","705.15","660.30","5.34M","-5.24%"
"May 05, 2008","705.15","720.00","739.00","701.10","5.19M","-2.25%"
"May 02, 2008","721.35","725.00","726.85","710.00","2.45M","2.30%"
"Apr 30, 2008","705.15","730.50","735.00","701.55","4.26M","-2.81%"
"Apr 29, 2008","725.55","669.00","729.50","668.10","5.59M","8.53%"
"Apr 28, 2008","668.50","667.85","680.90","665.10","2.22M","0.10%"
"Apr 25, 2008","667.85","680.00","685.00","654.15","2.93M","-1.21%"
"Apr 24, 2008","676.00","680.00","697.00","671.25","2.81M","-1.23%"
"Apr 23, 2008","684.45","674.00","690.90","672.35","3.62M","1.21%"
"Apr 22, 2008","676.25","650.00","684.00","646.15","4.07M","3.44%"
"Apr 21, 2008","653.75","660.00","675.00","647.15","2.57M","0.60%"
"Apr 17, 2008","649.85","635.00","653.80","631.00","3.65M","4.07%"
"Apr 16, 2008","624.45","625.00","636.00","621.00","3.46M","1.26%"
"Apr 15, 2008","616.65","596.00","626.00","585.00","4.65M","3.11%"
"Apr 11, 2008","598.05","604.00","614.00","595.25","2.47M","-0.42%"
"Apr 10, 2008","600.60","610.00","616.60","597.55","4.05M","-1.58%"
"Apr 09, 2008","610.25","616.00","627.45","608.55","3.30M","-0.97%"
"Apr 08, 2008","616.25","618.85","636.00","612.50","3.33M","-0.23%"
"Apr 07, 2008","617.65","612.00","628.00","604.30","2.60M","1.92%"
"Apr 04, 2008","606.00","625.90","629.00","602.40","3.79M","-2.84%"
"Apr 03, 2008","623.70","624.05","634.70","615.15","3.57M","0.67%"
"Apr 02, 2008","619.55","640.00","663.00","615.50","4.16M","-1.18%"
"Apr 01, 2008","626.95","658.00","664.00","620.00","6.72M","-2.91%"
"Mar 31, 2008","645.75","695.70","695.70","641.00","3.41M","-7.22%"
"Mar 28, 2008","696.00","680.00","701.85","668.50","3.83M","3.10%"
"Mar 27, 2008","675.10","645.00","680.00","641.25","4.93M","2.30%"
"Mar 26, 2008","659.95","680.00","687.00","655.10","3.23M","-2.44%"
"Mar 25, 2008","676.45","614.70","687.00","610.00","4.09M","13.15%"
"Mar 24, 2008","597.85","655.00","655.00","580.05","3.54M","-4.63%"
"Mar 19, 2008","626.85","641.90","678.00","621.55","4.50M","-1.39%"
"Mar 18, 2008","635.70","612.70","645.80","601.00","5.21M","4.58%"
"Mar 17, 2008","607.85","630.00","630.00","600.00","4.55M","-7.00%"
"Mar 14, 2008","653.60","618.00","658.80","610.00","9.19M","7.81%"
"Mar 13, 2008","606.25","690.00","711.00","591.20","10.28M","-15.02%"
"Mar 12, 2008","713.40","780.00","799.00","650.00","3.36M","-4.88%"
"Mar 11, 2008","750.00","677.00","756.90","665.30","4.78M","10.51%"
"Mar 10, 2008","678.70","660.00","690.00","621.75","3.11M","3.21%"
"Mar 07, 2008","657.60","671.00","680.90","645.00","3.30M","-3.46%"
"Mar 05, 2008","681.20","681.00","689.70","640.20","4.45M","0.70%"
"Mar 04, 2008","676.45","719.90","720.00","666.00","3.28M","-5.13%"
"Mar 03, 2008","713.00","767.00","770.00","701.25","2.30M","-8.62%"
"Feb 29, 2008","780.30","805.00","812.00","771.45","2.47M","-2.71%"
"Feb 28, 2008","802.05","828.90","834.00","798.00","2.36M","-2.94%"
"Feb 27, 2008","826.35","841.00","849.90","820.25","1.21M","-0.95%"
"Feb 26, 2008","834.30","840.30","845.00","828.10","969.56K","-0.03%"
"Feb 25, 2008","834.55","829.00","847.90","815.25","1.37M","0.32%"
"Feb 22, 2008","831.90","820.00","840.00","815.00","995.65K","-0.44%"
"Feb 21, 2008","835.55","816.80","843.00","801.00","1.83M","2.52%"
"Feb 20, 2008","815.05","835.00","837.95","812.00","1.37M","-3.57%"
"Feb 19, 2008","845.20","870.00","874.90","835.00","1.38M","-1.80%"
"Feb 18, 2008","860.70","891.50","898.40","856.10","1.31M","-2.35%"
"Feb 15, 2008","881.40","850.10","891.80","826.15","2.72M","1.78%"
"Feb 14, 2008","866.00","835.00","878.50","830.00","3.06M","6.29%"
"Feb 13, 2008","814.75","805.20","818.80","791.00","2.88M","2.72%"
"Feb 12, 2008","793.15","799.95","819.90","783.00","2.03M","-0.06%"
